timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1541449256946,87,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,87,0,38
1541449257872,41,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,41,0,2
1541449257918,467,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,631,457,2,2,467,0,0
1541449258896,33,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,33,0,1
1541449259897,32,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,32,0,1
1541449258389,2056,Visualizar-Historico,200,OK,Thread Group-Testes 1-2,text,true,,84923,282,4,4,2055,0,0
1541449260897,34,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,34,0,1
1541449258933,2863,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,631,457,5,5,2863,0,0
1541449261895,60,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,60,0,1
1541449259930,2049,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,631,457,6,6,2049,0,0
1541449260450,1727,Visualizar-Historico,200,OK,Thread Group-Testes 1-2,text,true,,84923,282,6,6,1726,0,1
1541449257044,5465,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,631,457,6,6,5465,0,0
1541449260935,1942,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,631,457,6,6,1942,0,0
1541449262896,31,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,31,0,1
1541449262931,444,Login-Submit,302,Found,Thread Group-Testes 1-7,text,true,,631,457,7,7,444,0,0
1541449261800,1796,Visualizar-Historico,200,OK,Thread Group-Testes 1-3,text,true,,71126,282,7,7,1795,0,1
1541449261981,1668,Visualizar-Historico,200,OK,Thread Group-Testes 1-4,text,true,,77127,282,7,7,1668,0,0
1541449263906,28,Login-Open,200,OK,Thread Group-Testes 1-8,text,true,,6080,137,8,8,28,0,1
1541449262179,1773,Visualizar-Historico,200,OK,Thread Group-Testes 1-2,text,true,,84923,282,8,8,1772,0,0
1541449261959,2109,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,631,457,8,8,2109,0,0
1541449262512,1953,Visualizar-Historico,200,OK,Thread Group-Testes 1-1,text,true,,96557,282,8,8,1952,0,2
1541449262880,1798,Visualizar-Historico,200,OK,Thread Group-Testes 1-5,text,true,,71318,282,8,8,1798,0,0
1541449264895,22,Login-Open,200,OK,Thread Group-Testes 1-9,text,true,,6080,137,9,9,22,0,1
1541449263650,1724,Visualizar-Historico,200,OK,Thread Group-Testes 1-4,text,true,,77127,282,9,9,1724,0,0
1541449263598,1817,Visualizar-Historico,200,OK,Thread Group-Testes 1-3,text,true,,71126,282,9,9,1817,0,0
1541449263937,1753,Login-Submit,302,Found,Thread Group-Testes 1-8,text,true,,631,457,9,9,1753,0,0
1541449263378,2408,Visualizar-Historico,200,OK,Thread Group-Testes 1-7,text,true,,89666,282,9,9,2407,0,0
1541449263954,1844,Visualizar-Historico,200,OK,Thread Group-Testes 1-2,text,true,,84923,282,9,9,1844,0,1
1541449265895,2,Login-Open,502,Bad Gateway,Thread Group-Testes 1-10,text,false,,330,137,10,10,2,0,1
1541449265899,22,Login-Submit,403,Forbidden,Thread Group-Testes 1-10,text,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[302]]]

/",3123,283,10,10,22,0,0
1541449265922,35,Login-Open,200,OK,Thread Group-Testes 1-10,text,true,,6080,137,10,10,35,0,0
1541449264918,1216,Login-Submit,302,Found,Thread Group-Testes 1-9,text,true,,631,457,10,10,1216,0,0
1541449264070,2305,Visualizar-Historico,200,OK,Thread Group-Testes 1-6,text,true,,107578,282,10,10,2304,0,0
1541449265960,445,Login-Submit,302,Found,Thread Group-Testes 1-10,text,true,,631,457,10,10,445,0,0
1541449264680,1870,Visualizar-Historico,200,OK,Thread Group-Testes 1-5,text,true,,71318,282,10,10,1870,0,1
1541449264467,2432,Visualizar-Historico,200,OK,Thread Group-Testes 1-1,text,true,,96557,282,11,11,2431,0,0
1541449266892,35,Login-Open,200,OK,Thread Group-Testes 1-11,text,true,,6080,137,11,11,35,0,1
1541449265376,1824,Visualizar-Historico,200,OK,Thread Group-Testes 1-4,text,true,,77127,282,11,11,1824,0,1
1541449265417,1853,Visualizar-Historico,200,OK,Thread Group-Testes 1-3,text,true,,71126,282,11,11,1852,0,1
1541449267896,32,Login-Open,200,OK,Thread Group-Testes 1-12,text,true,,6080,137,12,12,32,0,1
1541449266136,1999,Visualizar-Historico,200,OK,Thread Group-Testes 1-9,text,true,,65733,282,12,12,1999,0,0
1541449265800,2373,Visualizar-Historico,200,OK,Thread Group-Testes 1-2,text,true,,84923,282,12,12,2372,0,0
1541449265788,2462,Visualizar-Historico,200,OK,Thread Group-Testes 1-7,text,true,,89666,282,12,12,2462,0,1
1541449266553,1901,Visualizar-Historico,200,OK,Thread Group-Testes 1-5,text,true,,71318,282,12,12,1900,0,0
1541449267930,587,Login-Submit,302,Found,Thread Group-Testes 1-12,text,true,,631,457,12,12,587,0,0
1541449265692,2896,Visualizar-Historico,200,OK,Thread Group-Testes 1-8,text,true,,87724,282,12,12,2896,0,0
1541449266930,1791,Login-Submit,302,Found,Thread Group-Testes 1-11,text,true,,631,457,12,12,1791,0,0
1541449266376,2432,Visualizar-Historico,200,OK,Thread Group-Testes 1-6,text,true,,107578,282,12,12,2432,0,1
1541449266408,2457,Visualizar-Historico,200,OK,Thread Group-Testes 1-10,text,true,,73267,282,12,12,2457,0,0
1541449268897,29,Login-Open,200,OK,Thread Group-Testes 1-13,text,true,,6080,137,13,13,29,0,1
1541449266900,2136,Visualizar-Historico,200,OK,Thread Group-Testes 1-1,text,true,,96557,282,13,13,2135,0,2
1541449267204,1893,Visualizar-Historico,200,OK,Thread Group-Testes 1-4,text,true,,77127,282,13,13,1893,0,0
1541449267271,2017,Visualizar-Historico,200,OK,Thread Group-Testes 1-3,text,true,,71126,282,13,13,2017,0,0
1541449269896,32,Login-Open,200,OK,Thread Group-Testes 1-14,text,true,,6080,137,14,14,32,0,1
1541449268928,1193,Login-Submit,302,Found,Thread Group-Testes 1-13,text,true,,631,457,14,14,1193,0,0
1541449268138,2026,Visualizar-Historico,200,OK,Thread Group-Testes 1-9,text,true,,65733,282,14,14,2026,0,1
1541449268176,2059,Visualizar-Historico,200,OK,Thread Group-Testes 1-2,text,true,,84923,282,14,14,2059,0,0
1541449269929,450,Login-Submit,302,Found,Thread Group-Testes 1-14,text,true,,631,457,14,14,450,0,0
1541449268457,2009,Visualizar-Historico,200,OK,Thread Group-Testes 1-5,text,true,,71318,282,14,14,2009,0,1
1541449268253,2462,Visualizar-Historico,200,OK,Thread Group-Testes 1-7,text,true,,89666,282,14,14,2461,0,2
1541449268725,2098,Visualizar-Historico,200,OK,Thread Group-Testes 1-11,text,true,,82572,282,14,14,2097,0,0
1541449270896,35,Login-Open,200,OK,Thread Group-Testes 1-15,text,true,,6080,137,15,15,35,0,15
1541449268867,2110,Visualizar-Historico,200,OK,Thread Group-Testes 1-10,text,true,,73267,282,15,15,2110,0,1
1541449269098,1895,Visualizar-Historico,200,OK,Thread Group-Testes 1-4,text,true,,77127,282,15,15,1895,0,1
1541449268518,2541,Visualizar-Historico,200,OK,Thread Group-Testes 1-12,text,true,,75631,282,15,15,2541,0,0
1541449268591,2565,Visualizar-Historico,200,OK,Thread Group-Testes 1-8,text,true,,87724,282,15,15,2564,0,1
1541449269038,2142,Visualizar-Historico,200,OK,Thread Group-Testes 1-1,text,true,,96557,282,15,15,2141,0,0
1541449269290,1985,Visualizar-Historico,200,OK,Thread Group-Testes 1-3,text,true,,71126,282,15,15,1984,0,0
1541449268811,2506,Visualizar-Historico,200,OK,Thread Group-Testes 1-6,text,true,,107578,282,15,15,2505,0,2
1541449270933,598,Login-Submit,302,Found,Thread Group-Testes 1-15,text,true,,631,457,15,15,598,0,0
1541449271896,22,Login-Open,200,OK,Thread Group-Testes 1-16,text,true,,6080,137,16,16,22,0,1
1541449270166,2130,Visualizar-Historico,200,OK,Thread Group-Testes 1-9,text,true,,65733,282,16,16,2130,0,1
1541449270237,2088,Visualizar-Historico,200,OK,Thread Group-Testes 1-2,text,true,,84923,282,16,16,2088,0,0
1541449270122,2216,Visualizar-Historico,200,OK,Thread Group-Testes 1-13,text,true,,68546,282,16,16,2216,0,0
1541449271920,453,Login-Submit,302,Found,Thread Group-Testes 1-16,text,true,,631,457,16,16,453,0,0
1541449270467,2017,Visualizar-Historico,200,OK,Thread Group-Testes 1-5,text,true,,71318,282,16,16,2016,0,1
1541449270380,2172,Visualizar-Historico,200,OK,Thread Group-Testes 1-14,text,true,,74540,282,16,16,2172,0,0
1541449270995,1921,Visualizar-Historico,200,OK,Thread Group-Testes 1-4,text,true,,77127,282,17,17,1920,0,0
1541449272896,39,Login-Open,200,OK,Thread Group-Testes 1-17,text,true,,6080,137,17,17,39,0,2
1541449270980,2133,Visualizar-Historico,200,OK,Thread Group-Testes 1-10,text,true,,73267,282,17,17,2132,0,1
1541449270824,2407,Visualizar-Historico,200,OK,Thread Group-Testes 1-11,text,true,,82572,282,17,17,2406,0,1
