timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1541451611979,707,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,706,0,49
1541451612912,35,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,35,0,2
1541451612951,587,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,631,457,2,2,587,0,0
1541451613914,45,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,45,0,1
1541451614911,30,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,30,0,1
1541451613542,1936,Visualizar-Historico,200,OK,Thread Group-Testes 1-2,text,true,,84923,282,4,4,1936,0,0
1541451615907,37,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,37,0,2
1541451613962,2241,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,631,457,5,5,2241,0,0
1541451615948,452,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,631,457,5,5,452,0,0
1541451616907,29,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,29,0,1
1541451615482,1773,Visualizar-Historico,200,OK,Thread Group-Testes 1-2,text,true,,84923,282,6,6,1773,0,1
1541451616940,582,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,631,457,6,6,582,0,0
1541451614944,2860,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,631,457,6,6,2860,0,0
1541451617911,28,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,28,0,1
1541451616207,1815,Visualizar-Historico,200,OK,Thread Group-Testes 1-3,text,true,,71126,282,7,7,1815,0,1
1541451616403,2172,Visualizar-Historico,200,OK,Thread Group-Testes 1-5,text,true,,71318,282,7,7,2172,0,0
1541451618912,27,Login-Open,200,OK,Thread Group-Testes 1-8,text,true,,6080,137,8,8,27,0,1
1541451617257,1817,Visualizar-Historico,200,OK,Thread Group-Testes 1-2,text,true,,84923,282,8,8,1816,0,0
1541451617806,1813,Visualizar-Historico,200,OK,Thread Group-Testes 1-4,text,true,,77127,282,8,8,1812,0,1
1541451617525,2342,Visualizar-Historico,200,OK,Thread Group-Testes 1-6,text,true,,107578,282,8,8,2342,0,0
1541451612697,7171,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,631,457,8,8,7171,0,0
1541451618024,1852,Visualizar-Historico,200,OK,Thread Group-Testes 1-3,text,true,,71126,282,8,8,1851,0,0
1541451619914,28,Login-Open,200,OK,Thread Group-Testes 1-9,text,true,,6080,137,9,9,28,0,1
1541451617942,2141,Login-Submit,302,Found,Thread Group-Testes 1-7,text,true,,631,457,9,9,2141,0,0
1541451619944,453,Login-Submit,302,Found,Thread Group-Testes 1-9,text,true,,631,457,9,9,453,0,0
1541451618578,1854,Visualizar-Historico,200,OK,Thread Group-Testes 1-5,text,true,,71318,282,9,9,1854,0,1
1541451620909,41,Login-Open,200,OK,Thread Group-Testes 1-10,text,true,,6080,137,10,10,41,0,1
1541451619075,1911,Visualizar-Historico,200,OK,Thread Group-Testes 1-2,text,true,,84923,282,10,10,1910,0,1
1541451618942,2196,Login-Submit,302,Found,Thread Group-Testes 1-8,text,true,,631,457,10,10,2196,0,0
1541451619621,1688,Visualizar-Historico,200,OK,Thread Group-Testes 1-4,text,true,,77127,282,10,10,1687,0,0
1541451620953,588,Login-Submit,302,Found,Thread Group-Testes 1-10,text,true,,631,457,10,10,588,0,0
1541451619877,1868,Visualizar-Historico,200,OK,Thread Group-Testes 1-3,text,true,,71126,282,10,10,1867,0,1
1541451619870,2046,Visualizar-Historico,200,OK,Thread Group-Testes 1-1,text,true,,96557,282,11,11,2045,0,2
1541451621914,21,Login-Open,200,OK,Thread Group-Testes 1-11,text,true,,6080,137,11,11,21,0,1
1541451619870,2358,Visualizar-Historico,200,OK,Thread Group-Testes 1-6,text,true,,107578,282,11,11,2358,0,0
1541451620434,1872,Visualizar-Historico,200,OK,Thread Group-Testes 1-5,text,true,,71318,282,11,11,1872,0,0
1541451620400,2014,Visualizar-Historico,200,OK,Thread Group-Testes 1-9,text,true,,65733,282,11,11,2014,0,0
1541451620085,2338,Visualizar-Historico,200,OK,Thread Group-Testes 1-7,text,true,,89666,282,11,11,2337,0,0
1541451620987,1951,Visualizar-Historico,200,OK,Thread Group-Testes 1-2,text,true,,84923,282,12,12,1951,0,0
