timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539388907369,103,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,103,0,45
1539388908301,33,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,33,0,1
1539388908337,565,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,2,2,565,0,0
1539388909299,32,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,32,0,1
1539388909334,624,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,3,3,624,0,0
1539388908906,1296,Visualizar-Alunos,200,OK,Thread Group-Testes 1-2,text,true,,83547,259,3,3,1296,0,0
1539388910280,35,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,35,0,1
1539388909962,1208,Visualizar-Alunos,200,OK,Thread Group-Testes 1-3,text,true,,86797,259,4,4,1207,0,0
1539388911314,34,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,34,0,1
1539388910206,1202,Visualizar-Alunos,200,OK,Thread Group-Testes 1-2,text,true,,83547,259,5,5,1201,0,0
1539388910318,1330,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,5,5,1330,0,0
1539388912309,34,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,34,0,0
1539388911174,1175,Visualizar-Alunos,200,OK,Thread Group-Testes 1-3,text,true,,86797,259,6,6,1174,0,0
1539388911410,1217,Visualizar-Alunos,200,OK,Thread Group-Testes 1-2,text,true,,83547,259,6,6,1217,0,2
1539388911351,1333,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,6,6,1333,0,0
1539388911649,1279,Visualizar-Alunos,200,OK,Thread Group-Testes 1-4,text,true,,84241,259,6,6,1278,0,0
1539388912930,6,Visualizar-Alunos,502,Bad Gateway,Thread Group-Testes 1-4,text,false,,330,259,6,6,6,0,4
1539388912347,713,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,6,6,713,0,0
1539388907486,5664,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,6,6,5664,0,0
