timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539400257611,97,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,97,0,41
1539400258534,33,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,33,0,1
1539400259533,34,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,34,0,2
1539400260533,37,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,37,0,2
1539400258571,2383,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,4,4,2383,0,0
1539400260959,338,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,4,4,338,0,1
1539400261299,282,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,5,5,282,0,0
1539400261546,37,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,37,0,1
1539400261583,258,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,5,5,257,0,0
1539400259572,2454,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,5,5,2454,0,0
1539400261844,257,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,5,5,256,0,0
1539400262028,253,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,5,5,253,0,1
1539400262102,267,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,5,5,267,0,0
1539400262283,196,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,5,5,195,0,0
1539400262542,31,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,31,0,1
1539400262371,271,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,6,6,271,0,0
1539400262481,176,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,6,6,175,0,0
1539400260576,2243,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,6,6,2243,0,0
