timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539404791974,114,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,114,0,59
1539404792897,390,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,390,0,2
1539404793895,37,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,37,0,1
1539404793291,722,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,3,3,722,0,0
1539404794017,330,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,3,3,329,0,0
1539404794349,275,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,3,3,275,0,0
1539404794627,240,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,3,3,239,0,0
1539404794913,46,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,46,0,1
1539404794869,251,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,4,4,250,0,0
1539404795122,248,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,4,4,248,0,1
1539404795373,248,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,4,4,248,0,0
1539404795623,230,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,4,4,229,0,0
1539404793936,1989,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,5,5,1989,0,0
1539404795894,34,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,34,0,2
1539404795855,255,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,5,5,254,0,0
1539404796112,262,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,5,5,261,0,0
1539404795928,585,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,5,5,585,0,0
1539404796376,286,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,5,5,286,0,0
1539404796516,192,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,5,5,191,0,0
1539404796710,172,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,5,5,172,0,0
1539404796900,34,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,34,0,1
1539404796665,279,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,6,6,278,0,0
1539404796884,185,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,6,6,184,0,0
1539404796945,268,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,6,6,268,0,0
1539404797071,188,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,6,6,188,0,0
1539404794963,2427,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,6,6,2427,0,0
1539404797215,250,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,6,6,249,0,1
1539404797467,256,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,6,6,256,0,0
1539404797393,337,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,6,6,336,0,1
1539404797895,28,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,28,0,2
1539404797725,248,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,7,7,248,0,0
1539404797731,265,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,7,7,264,0,0
1539404797261,804,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,7,7,803,0,0
1539404797975,244,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,7,7,243,0,0
1539404798068,167,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,7,7,166,0,0
1539404797997,263,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,7,7,262,0,0
1539404798236,162,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,7,7,161,0,0
1539404798221,238,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,7,7,237,0,0
1539404798261,275,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,7,7,274,0,0
1539404798399,165,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,7,7,165,0,0
1539404795932,2666,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,7,7,2666,0,0
1539404798461,246,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,7,7,245,0,0
1539404798566,173,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,7,7,173,0,0
1539404798538,265,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,7,7,265,0,0
1539404798905,28,Login-Open,200,OK,Thread Group-Testes 1-8,text,true,,6080,137,8,8,27,0,1
1539404798741,197,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,8,8,197,0,0
1539404798601,363,Diarios,200,OK,Thread Group-Testes 1-5,text,true,,91186,260,8,8,363,0,1
1539404798709,262,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,8,8,261,0,0
1539404798805,280,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,8,8,279,0,0
1539404798939,183,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,8,8,182,0,0
1539404792101,7056,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,8,8,7056,0,0
1539404798972,265,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,8,8,264,0,0
1539404798966,317,Diarios,200,OK,Thread Group-Testes 1-5,text,true,,91186,260,8,8,316,0,0
1539404799123,196,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,8,8,195,0,0
1539404799088,279,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,8,8,279,0,0
1539404799161,207,Diarios,200,OK,Thread Group-Testes 1-1,text,true,,57553,260,8,8,207,0,1
1539404799369,95,Diarios,200,OK,Thread Group-Testes 1-1,text,true,,57553,260,8,8,95,0,0
1539404799320,188,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,8,8,187,0,0
1539404799238,269,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,8,8,269,0,1
1539404799466,97,Diarios,200,OK,Thread Group-Testes 1-1,text,true,,57553,260,8,8,97,0,0
1539404799284,312,Diarios,200,OK,Thread Group-Testes 1-5,text,true,,91186,260,8,8,312,0,0
1539404799369,297,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,8,8,297,0,0
1539404799565,103,Diarios,200,OK,Thread Group-Testes 1-1,text,true,,57553,260,8,8,102,0,0
1539404799509,201,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,8,8,201,0,0
1539404799669,100,Diarios,200,OK,Thread Group-Testes 1-1,text,true,,57553,260,8,8,100,0,0
1539404799509,275,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,8,8,274,0,0
1539404799771,102,Diarios,200,OK,Thread Group-Testes 1-1,text,true,,57553,260,8,8,102,0,0
1539404799598,303,Diarios,200,OK,Thread Group-Testes 1-5,text,true,,91186,260,8,8,303,0,0
1539404799915,2,Login-Open,502,Bad Gateway,Thread Group-Testes 1-9,text,false,,330,137,9,9,2,0,1
