timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539397984857,109,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,109,0,43
1539397985801,30,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,29,0,1
1539397986792,25,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,25,0,1
1539397985834,1349,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,3,3,1349,0,0
1539397987187,415,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,3,3,415,0,0
1539397987793,35,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,35,0,1
1539397987603,291,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,4,4,290,0,0
1539397986819,1331,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,4,4,1331,0,0
1539397987896,282,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,4,4,281,0,1
1539397987832,579,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,4,4,579,0,0
1539397988154,263,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,4,4,263,0,0
1539397988180,266,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,4,4,265,0,0
1539397988419,189,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,4,4,188,0,0
1539397988448,268,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,4,4,268,0,0
1539397988414,338,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,4,4,337,0,0
1539397988610,192,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,5,5,191,0,0
1539397988795,42,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,42,0,1
1539397988803,181,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,5,5,181,0,1
1539397988718,268,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,5,5,267,0,0
1539397988754,314,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,5,5,314,0,0
1539397988986,238,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,5,5,238,0,0
1539397988988,371,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,5,5,370,0,0
1539397989070,366,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,5,5,365,0,0
1539397989226,257,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,5,5,256,0,0
1539397988841,684,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,5,5,684,0,0
1539397989360,358,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,5,5,357,0,0
1539397989485,246,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,5,5,245,0,0
1539397989438,387,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,6,6,386,0,0
1539397989792,35,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,35,0,1
1539397989732,241,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,6,6,240,0,0
1539397989528,484,Diarios,200,OK,Thread Group-Testes 1-5,text,true,,91186,260,6,6,484,0,0
1539397989719,317,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,6,6,316,0,0
1539397989827,290,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,6,6,289,0,1
1539397989975,193,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,6,6,193,0,0
1539397990014,302,Diarios,200,OK,Thread Group-Testes 1-5,text,true,,91186,260,6,6,301,0,0
1539397990037,281,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,6,6,280,0,0
1539397990170,183,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,6,6,183,0,0
1539397990119,266,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,6,6,266,0,0
1539397989830,620,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,6,6,620,0,0
1539397990355,203,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,6,6,203,0,0
1539397990317,285,Diarios,200,OK,Thread Group-Testes 1-5,text,true,,91186,260,6,6,284,0,0
1539397990319,288,Diarios,200,OK,Thread Group-Testes 1-2,text,true,,82509,260,6,6,288,0,0
1539397990387,271,Diarios,200,OK,Thread Group-Testes 1-4,text,true,,82381,260,6,6,270,0,0
1539397984980,5693,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,6,6,5693,0,0
1539397990560,195,Diarios,200,OK,Thread Group-Testes 1-3,text,true,,64056,260,6,6,195,0,0
1539397990791,2,Login-Open,502,Bad Gateway,Thread Group-Testes 1-7,text,false,,330,137,7,7,2,0,1
1539397990453,354,Diarios,200,OK,Thread Group-Testes 1-6,text,true,,93103,260,7,7,353,0,0
