timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539471841115,120,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,120,0,43
1539471842027,39,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,39,0,1
1539471843029,34,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,34,0,2
1539471843067,601,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,3,3,601,0,0
1539471843985,39,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,39,0,1
1539471842070,2154,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,4,4,2154,0,0
1539471845021,32,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,31,0,1
1539471846019,31,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,31,0,1
1539471844028,2400,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,6,6,2400,0,0
1539471841249,5687,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,6,6,5687,0,0
1539471847028,33,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,33,0,1
1539471845056,2750,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,7,7,2750,0,0
1539471846055,1999,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,8,8,1999,0,0
1539471848026,58,Login-Open,200,OK,Thread Group-Testes 1-8,text,true,,6080,137,8,8,58,0,1
1539471843672,4711,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,8,8,4709,0,0
1539471847065,1358,Login-Submit,302,Found,Thread Group-Testes 1-7,text,true,,623,449,8,8,1358,0,0
1539471844227,4596,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,8,8,4595,0,1
1539471848985,37,Login-Open,200,OK,Thread Group-Testes 1-9,text,true,,6080,137,9,9,37,0,1
1539471849026,612,Login-Submit,302,Found,Thread Group-Testes 1-9,text,true,,624,450,9,9,612,0,0
1539471850017,31,Login-Open,200,OK,Thread Group-Testes 1-10,text,true,,6080,137,10,10,31,0,1
1539471850050,739,Login-Submit,302,Found,Thread Group-Testes 1-10,text,true,,624,450,10,10,739,0,0
1539471851026,35,Login-Open,200,OK,Thread Group-Testes 1-11,text,true,,6080,137,11,11,35,0,2
1539471848087,2977,Login-Submit,302,Found,Thread Group-Testes 1-8,text,true,,623,449,11,11,2977,0,0
1539471846431,5055,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,11,11,5053,0,1
1539471851986,34,Login-Open,200,OK,Thread Group-Testes 1-12,text,true,,6080,137,12,12,34,0,1
1539471846939,5344,Visualizar-Processos,200,OK,Thread Group-Testes 1-1,text,true,,435013,295,12,12,5343,0,1
1539471848826,3522,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,12,12,3521,0,1
