timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539476443922,104,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,104,0,45
1539476444860,35,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,34,0,1
1539476444899,616,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,2,2,616,0,0
1539476445847,34,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,33,0,1
1539476446877,34,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,34,0,1
1539476445885,1680,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,4,4,1680,0,0
1539476447876,35,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,35,0,1
1539476446914,1346,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,5,5,1346,0,0
1539476445519,3140,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,5,5,3137,0,0
1539476448864,36,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,36,0,1
1539476447915,1350,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,6,6,1350,0,0
1539476444038,5678,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,6,6,5678,0,0
1539476449862,27,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,27,0,1
1539476448904,1375,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,7,7,1375,0,0
1539476447568,3027,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,7,7,3023,0,0
1539476449893,729,Login-Submit,302,Found,Thread Group-Testes 1-7,text,true,,623,449,7,7,729,0,0
1539476450877,28,Login-Open,200,OK,Thread Group-Testes 1-8,text,true,,6080,137,8,8,28,0,1
1539476448264,3182,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,8,8,3179,0,0
1539476448662,3069,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,8,8,3066,0,1
1539476451861,2,Login-Open,502,Bad Gateway,Thread Group-Testes 1-9,text,false,,330,137,9,9,2,0,1
1539476451864,17,Login-Submit,403,Forbidden,Thread Group-Testes 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[302]]]

/",3123,276,9,9,17,0,0
1539476451882,18,Login-Open,200,OK,Thread Group-Testes 1-9,text,true,,6080,137,9,9,18,0,0
1539476450908,1347,Login-Submit,302,Found,Thread Group-Testes 1-8,text,true,,623,449,9,9,1347,0,0
1539476449269,3163,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,9,9,3160,0,0
1539476452865,24,Login-Open,200,OK,Thread Group-Testes 1-10,text,true,,6080,137,10,10,24,0,1
1539476451903,1370,Login-Submit,302,Found,Thread Group-Testes 1-9,text,true,,624,450,10,10,1370,0,0
1539476449720,3699,Visualizar-Processos,200,OK,Thread Group-Testes 1-1,text,true,,435013,295,10,10,3697,0,1
1539476453858,36,Login-Open,200,OK,Thread Group-Testes 1-11,text,true,,6080,137,11,11,36,0,1
1539476450284,3640,Visualizar-Processos,200,OK,Thread Group-Testes 1-6,text,true,,418822,295,11,11,3638,0,0
1539476450625,3350,Visualizar-Processos,200,OK,Thread Group-Testes 1-7,text,true,,415981,295,11,11,3347,0,0
1539476452892,1361,Login-Submit,302,Found,Thread Group-Testes 1-10,text,true,,624,450,11,11,1361,0,0
1539476450598,3660,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,11,11,3656,0,1
1539476451450,3168,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,11,11,3164,0,1
1539476453898,755,Login-Submit,302,Found,Thread Group-Testes 1-11,text,true,,624,450,11,11,755,0,0
1539476454877,22,Login-Open,200,OK,Thread Group-Testes 1-12,text,true,,6080,137,12,12,22,0,1
1539476451735,3262,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,12,12,3259,0,1
1539476454902,596,Login-Submit,302,Found,Thread Group-Testes 1-12,text,true,,624,450,12,12,596,0,0
1539476452435,3293,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,12,12,3269,0,1
1539476452258,3478,Visualizar-Processos,200,OK,Thread Group-Testes 1-8,text,true,,417266,295,12,12,3470,0,0
1539476455864,34,Login-Open,200,OK,Thread Group-Testes 1-13,text,true,,6080,137,13,13,33,0,1
1539476453275,3300,Visualizar-Processos,200,OK,Thread Group-Testes 1-9,text,true,,419800,295,13,13,3298,0,0
1539476456864,27,Login-Open,200,OK,Thread Group-Testes 1-14,text,true,,6080,137,14,14,27,0,1
1539476455900,1386,Login-Submit,302,Found,Thread Group-Testes 1-13,text,true,,624,450,14,14,1385,0,0
1539476453422,3898,Visualizar-Processos,200,OK,Thread Group-Testes 1-1,text,true,,435013,295,14,14,3895,0,2
1539476456892,610,Login-Submit,302,Found,Thread Group-Testes 1-14,text,true,,624,450,14,14,610,0,0
1539476454255,3505,Visualizar-Processos,200,OK,Thread Group-Testes 1-10,text,true,,417121,295,14,14,3502,0,0
1539476453926,3857,Visualizar-Processos,200,OK,Thread Group-Testes 1-6,text,true,,418822,295,14,14,3855,0,1
1539476454260,3531,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,14,14,3527,0,1
1539476457860,32,Login-Open,200,OK,Thread Group-Testes 1-15,text,true,,6080,137,15,15,32,0,11
1539476454620,3411,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,15,15,3408,0,1
1539476454999,3422,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,15,15,3419,0,1
1539476458423,3,Visualizar-Processos,502,Bad Gateway,Thread Group-Testes 1-2,text,false,,330,295,15,15,3,0,2
1539476457895,611,Login-Submit,302,Found,Thread Group-Testes 1-15,text,true,,624,450,15,15,611,0,0
1539476454655,3939,Visualizar-Processos,200,OK,Thread Group-Testes 1-11,text,true,,415691,295,15,15,3936,0,0
1539476458864,21,Login-Open,200,OK,Thread Group-Testes 1-16,text,true,,6080,137,16,16,21,0,1
1539476455500,3498,Visualizar-Processos,200,OK,Thread Group-Testes 1-12,text,true,,417121,295,16,16,3494,0,0
1539476455735,3443,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,16,16,3440,0,1
1539476455738,3482,Visualizar-Processos,200,OK,Thread Group-Testes 1-8,text,true,,417266,295,16,16,3479,0,0
1539476458887,646,Login-Submit,302,Found,Thread Group-Testes 1-16,text,true,,624,450,16,16,646,0,0
1539476459872,21,Login-Open,200,OK,Thread Group-Testes 1-17,text,true,,6080,137,17,17,21,0,1
1539476456577,3432,Visualizar-Processos,200,OK,Thread Group-Testes 1-9,text,true,,419800,295,17,17,3430,0,1
1539476459894,636,Login-Submit,302,Found,Thread Group-Testes 1-17,text,true,,624,450,17,17,636,0,0
1539476457288,3526,Visualizar-Processos,200,OK,Thread Group-Testes 1-13,text,true,,415705,295,17,17,3523,0,0
1539476453977,7019,Visualizar-Processos,200,OK,Thread Group-Testes 1-7,text,true,,415981,295,18,18,7017,0,1
1539476460877,149,Login-Open,200,OK,Thread Group-Testes 1-18,text,true,,6080,137,18,18,149,0,1
1539476457504,3552,Visualizar-Processos,200,OK,Thread Group-Testes 1-14,text,true,,417005,295,18,18,3551,0,0
1539476457761,3491,Visualizar-Processos,200,OK,Thread Group-Testes 1-10,text,true,,417121,295,18,18,3488,0,1
1539476457792,3653,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,18,18,3649,0,1
1539476458033,3467,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,18,18,3464,0,0
1539476457323,4451,Visualizar-Processos,200,OK,Thread Group-Testes 1-1,text,true,,435013,295,18,18,4447,0,1
1539476458426,3504,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,19,19,3501,0,0
1539476457785,4289,Visualizar-Processos,200,OK,Thread Group-Testes 1-6,text,true,,418822,295,19,19,4287,0,0
1539476461860,232,Login-Open,200,OK,Thread Group-Testes 1-19,text,true,,6080,137,19,19,231,0,1
1539476458507,3724,Visualizar-Processos,200,OK,Thread Group-Testes 1-15,text,true,,415719,295,19,19,3719,0,0
1539476458595,3680,Visualizar-Processos,200,OK,Thread Group-Testes 1-11,text,true,,415691,295,19,19,3677,0,2
1539476461028,1413,Login-Submit,302,Found,Thread Group-Testes 1-18,text,true,,624,450,19,19,1413,0,0
1539476458999,3444,Visualizar-Processos,200,OK,Thread Group-Testes 1-12,text,true,,417121,295,19,19,3440,0,1
