timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539472612170,109,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,109,0,45
1539472613120,27,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,27,0,1
1539472614118,36,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,36,0,1
1539472613151,1547,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,3,3,1547,0,0
1539472614158,723,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,3,3,723,0,0
1539472615127,35,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,35,0,1
1539472615165,709,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,4,4,709,0,0
1539472616130,35,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,35,0,1
1539472617131,30,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,30,0,1
1539472616171,1319,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,6,6,1319,0,0
1539472614700,2977,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,6,6,2974,0,0
1539472612292,5533,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,6,6,5533,0,0
1539472614884,3048,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,6,6,3044,0,0
1539472618117,2,Login-Open,502,Bad Gateway,Thread Group-Testes 1-7,text,false,,330,137,7,7,2,0,1
1539472618120,27,Login-Submit,403,Forbidden,Thread Group-Testes 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[302]]]

/",3123,275,7,7,27,0,0
1539472618149,27,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,27,0,0
1539472617164,1333,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,7,7,1333,0,0
1539472618180,714,Login-Submit,302,Found,Thread Group-Testes 1-7,text,true,,623,449,7,7,714,0,0
1539472619125,29,Login-Open,200,OK,Thread Group-Testes 1-8,text,true,,6080,137,8,8,29,0,1
1539472615879,3319,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,8,8,3316,0,0
1539472619157,600,Login-Submit,302,Found,Thread Group-Testes 1-8,text,true,,624,450,8,8,600,0,0
1539472620117,33,Login-Open,200,OK,Thread Group-Testes 1-9,text,true,,6080,137,9,9,33,0,2
1539472617680,3003,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,9,9,3002,0,1
1539472620154,608,Login-Submit,302,Found,Thread Group-Testes 1-9,text,true,,624,450,9,9,608,0,0
1539472617494,3420,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,9,9,3417,0,0
1539472621124,29,Login-Open,200,OK,Thread Group-Testes 1-10,text,true,,6080,137,10,10,29,0,1
1539472617935,3616,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,10,10,3613,0,1
1539472617828,4069,Visualizar-Processos,200,OK,Thread Group-Testes 1-1,text,true,,435013,295,10,10,4067,0,1
1539472621156,757,Login-Submit,302,Found,Thread Group-Testes 1-10,text,true,,624,450,10,10,757,0,0
1539472618897,3250,Visualizar-Processos,200,OK,Thread Group-Testes 1-7,text,true,,417266,295,11,11,3248,0,0
1539472622124,24,Login-Open,200,OK,Thread Group-Testes 1-11,text,true,,6080,137,11,11,24,0,1
1539472618500,3792,Visualizar-Processos,200,OK,Thread Group-Testes 1-6,text,true,,418822,295,11,11,3751,0,0
1539472619200,3453,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,11,11,3450,0,2
1539472619760,3388,Visualizar-Processos,200,OK,Thread Group-Testes 1-8,text,true,,416792,295,12,12,3386,0,0
1539472623117,38,Login-Open,200,OK,Thread Group-Testes 1-12,text,true,,6080,137,12,12,38,0,1
1539472622151,1345,Login-Submit,302,Found,Thread Group-Testes 1-11,text,true,,624,450,12,12,1345,0,0
1539472624119,30,Login-Open,200,OK,Thread Group-Testes 1-13,text,true,,6080,137,13,13,30,0,1
1539472620764,3401,Visualizar-Processos,200,OK,Thread Group-Testes 1-9,text,true,,419800,295,13,13,3399,0,0
1539472620685,3502,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,13,13,3500,0,1
1539472620917,3528,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,13,13,3526,0,0
1539472623157,1403,Login-Submit,302,Found,Thread Group-Testes 1-12,text,true,,624,450,13,13,1403,0,0
1539472621554,3329,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,13,13,3326,0,1
1539472624152,741,Login-Submit,302,Found,Thread Group-Testes 1-13,text,true,,624,450,13,13,741,0,0
1539472621915,3980,Visualizar-Processos,200,OK,Thread Group-Testes 1-10,text,true,,417121,295,14,14,3977,0,0
1539472622148,3748,Visualizar-Processos,200,OK,Thread Group-Testes 1-7,text,true,,417266,295,14,14,3745,0,1
1539472625130,773,Login-Open,200,OK,Thread Group-Testes 1-14,text,true,,6080,137,14,14,772,0,8
1539472626126,39,Login-Open,200,OK,Thread Group-Testes 1-15,text,true,,6080,137,15,15,39,0,17
1539472621899,4406,Visualizar-Processos,200,OK,Thread Group-Testes 1-1,text,true,,435013,295,15,15,4405,0,1
1539472622655,3739,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,15,15,3737,0,2
1539472625905,604,Login-Submit,302,Found,Thread Group-Testes 1-14,text,true,,624,450,15,15,604,0,0
1539472622296,4294,Visualizar-Processos,200,OK,Thread Group-Testes 1-6,text,true,,418822,295,15,15,4292,0,1
1539472623150,3663,Visualizar-Processos,200,OK,Thread Group-Testes 1-8,text,true,,416792,295,15,15,3661,0,1
1539472627128,28,Login-Open,200,OK,Thread Group-Testes 1-16,text,true,,6080,137,16,16,27,0,1
1539472623498,3869,Visualizar-Processos,200,OK,Thread Group-Testes 1-11,text,true,,415691,295,16,16,3867,0,0
1539472627158,719,Login-Submit,302,Found,Thread Group-Testes 1-16,text,true,,624,450,16,16,719,0,0
1539472624168,3743,Visualizar-Processos,200,OK,Thread Group-Testes 1-9,text,true,,419800,295,16,16,3742,0,1
1539472624189,3916,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,16,16,3915,0,1
1539472628135,23,Login-Open,200,OK,Thread Group-Testes 1-17,text,true,,6080,137,17,17,22,0,1
1539472624447,3877,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,17,17,3874,0,1
1539472624896,3514,Visualizar-Processos,200,OK,Thread Group-Testes 1-13,text,true,,415705,295,17,17,3511,0,0
1539472624885,3725,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,17,17,3722,0,1
1539472624561,4067,Visualizar-Processos,200,OK,Thread Group-Testes 1-12,text,true,,417121,295,17,17,4063,0,0
1539472626167,2731,Login-Submit,302,Found,Thread Group-Testes 1-15,text,true,,624,450,17,17,2731,0,0
1539472625896,3398,Visualizar-Processos,200,OK,Thread Group-Testes 1-10,text,true,,417121,295,18,18,3395,0,1
1539472629115,195,Login-Open,200,OK,Thread Group-Testes 1-18,text,true,,6080,137,18,18,195,0,1
1539472628159,1370,Login-Submit,302,Found,Thread Group-Testes 1-17,text,true,,624,450,18,18,1370,0,0
1539472626396,3366,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,18,18,3363,0,2
1539472626511,3456,Visualizar-Processos,200,OK,Thread Group-Testes 1-14,text,true,,417005,295,18,18,3453,0,0
1539472626307,4169,Visualizar-Processos,200,OK,Thread Group-Testes 1-1,text,true,,435013,295,19,19,4166,0,1
1539472630476,2,Visualizar-Processos,502,Bad Gateway,Thread Group-Testes 1-1,text,false,,330,295,19,19,2,0,1
1539472626814,3690,Visualizar-Processos,200,OK,Thread Group-Testes 1-8,text,true,,416792,295,19,19,3687,0,1
1539472630127,392,Login-Open,200,OK,Thread Group-Testes 1-19,text,true,,6080,137,19,19,392,0,1
1539472626591,3956,Visualizar-Processos,200,OK,Thread Group-Testes 1-6,text,true,,418822,295,19,19,3954,0,1
1539472627367,3413,Visualizar-Processos,200,OK,Thread Group-Testes 1-11,text,true,,415691,295,19,19,3412,0,1
1539472629313,1567,Login-Submit,302,Found,Thread Group-Testes 1-18,text,true,,624,450,19,19,1567,0,0
1539472627878,3515,Visualizar-Processos,200,OK,Thread Group-Testes 1-16,text,true,,416709,295,20,20,3513,0,0
1539472630521,891,Login-Submit,302,Found,Thread Group-Testes 1-19,text,true,,624,450,20,20,891,0,0
1539472628106,3712,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,20,20,3711,0,2
1539472631112,731,Login-Open,200,OK,Thread Group-Testes 1-20,text,true,,6080,137,20,20,731,0,1
1539472628410,3488,Visualizar-Processos,200,OK,Thread Group-Testes 1-13,text,true,,415705,295,20,20,3486,0,2
1539472628324,3639,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,20,20,3637,0,1
1539472627912,4124,Visualizar-Processos,200,OK,Thread Group-Testes 1-9,text,true,,419800,295,20,20,4122,0,0
1539472628628,3529,Visualizar-Processos,200,OK,Thread Group-Testes 1-12,text,true,,417121,295,21,21,3525,0,1
1539472628611,3561,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,21,21,3559,0,1
1539472631845,909,Login-Submit,302,Found,Thread Group-Testes 1-20,text,true,,624,450,21,21,909,0,0
1539472629294,3519,Visualizar-Processos,200,OK,Thread Group-Testes 1-10,text,true,,417121,295,21,21,3517,0,1
1539472632112,718,Login-Open,200,OK,Thread Group-Testes 1-21,text,true,,6080,137,21,21,718,0,2
1539472629531,3831,Visualizar-Processos,200,OK,Thread Group-Testes 1-17,text,true,,420889,295,22,22,3829,0,0
1539472629762,3663,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,22,22,3661,0,2
1539472625898,7555,Visualizar-Processos,200,OK,Thread Group-Testes 1-7,text,true,,417266,295,22,22,7551,0,1
1539472630504,3522,Visualizar-Processos,200,OK,Thread Group-Testes 1-8,text,true,,416792,295,22,22,3520,0,1
1539472629968,4164,Visualizar-Processos,200,OK,Thread Group-Testes 1-14,text,true,,417005,295,23,23,4161,0,1
1539472633130,1019,Login-Open,200,OK,Thread Group-Testes 1-22,text,true,,6080,137,23,23,1019,0,1
1539472628898,5275,Visualizar-Processos,200,OK,Thread Group-Testes 1-15,text,true,,415719,295,23,23,5273,0,1
1539472630479,4157,Visualizar-Processos,200,OK,Thread Group-Testes 1-1,text,true,,435013,295,23,23,4152,0,0
1539472630782,4050,Visualizar-Processos,200,OK,Thread Group-Testes 1-11,text,true,,415691,295,23,23,4048,0,1
1539472630548,4295,Visualizar-Processos,200,OK,Thread Group-Testes 1-6,text,true,,418822,295,23,23,4293,0,0
1539472634124,737,Login-Open,200,OK,Thread Group-Testes 1-23,text,true,,6080,137,23,23,737,0,2
1539472630882,4402,Visualizar-Processos,200,OK,Thread Group-Testes 1-18,text,true,,416153,295,24,24,4400,0,0
1539472631414,3949,Visualizar-Processos,200,OK,Thread Group-Testes 1-19,text,true,,418091,295,24,24,3945,0,0
1539472632833,2534,Login-Submit,302,Found,Thread Group-Testes 1-21,text,true,,624,450,24,24,2534,0,0
1539472631395,4084,Visualizar-Processos,200,OK,Thread Group-Testes 1-16,text,true,,416709,295,24,24,4081,0,3
1539472631819,3730,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,24,24,3727,0,1
1539472631900,3659,Visualizar-Processos,200,OK,Thread Group-Testes 1-13,text,true,,415705,295,24,24,3657,0,0
1539472631964,3655,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,24,24,3653,0,1
1539472635622,2,Visualizar-Processos,502,Bad Gateway,Thread Group-Testes 1-5,text,false,,330,295,24,24,2,0,1
1539472635117,525,Login-Open,200,OK,Thread Group-Testes 1-24,text,true,,6080,137,24,24,525,0,1
1539472634863,1235,Login-Submit,302,Found,Thread Group-Testes 1-23,text,true,,624,450,24,24,1235,0,0
1539472632159,4138,Visualizar-Processos,200,OK,Thread Group-Testes 1-12,text,true,,417121,295,25,25,4136,0,1
1539472632038,4337,Visualizar-Processos,200,OK,Thread Group-Testes 1-9,text,true,,419800,295,25,25,4333,0,1
1539472634150,2479,Login-Submit,302,Found,Thread Group-Testes 1-22,text,true,,624,450,25,25,2479,0,0
1539472632174,4632,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,25,25,4630,0,1
1539472632757,4189,Visualizar-Processos,200,OK,Thread Group-Testes 1-20,text,true,,416419,295,25,25,4187,0,0
1539472632815,4229,Visualizar-Processos,200,OK,Thread Group-Testes 1-10,text,true,,417121,295,25,25,4227,0,1
1539472633364,4460,Visualizar-Processos,200,OK,Thread Group-Testes 1-17,text,true,,420889,295,26,26,4458,0,1
1539472633427,4441,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,26,26,4439,0,1
1539472636131,1754,Login-Open,200,OK,Thread Group-Testes 1-25,text,true,,6080,137,26,26,1753,0,1
1539472634028,4260,Visualizar-Processos,200,OK,Thread Group-Testes 1-8,text,true,,416792,295,27,27,4257,0,1
1539472633454,4868,Visualizar-Processos,200,OK,Thread Group-Testes 1-7,text,true,,417266,295,27,27,4864,0,1
1539472634134,4213,Visualizar-Processos,200,OK,Thread Group-Testes 1-14,text,true,,417005,295,27,27,4209,0,1
1539472635644,2785,Login-Submit,302,Found,Thread Group-Testes 1-24,text,true,,624,450,27,27,2785,0,0
1539472634176,4661,Visualizar-Processos,200,OK,Thread Group-Testes 1-15,text,true,,415719,295,27,27,4658,0,1
1539472634835,4351,Visualizar-Processos,200,OK,Thread Group-Testes 1-11,text,true,,415691,295,28,28,4350,0,1
1539472637117,2087,Login-Open,200,OK,Thread Group-Testes 1-26,text,true,,6080,137,28,28,2087,0,2
1539472635286,4014,Visualizar-Processos,200,OK,Thread Group-Testes 1-18,text,true,,416153,295,28,28,4011,0,2
1539472634638,4763,Visualizar-Processos,200,OK,Thread Group-Testes 1-1,text,true,,435013,295,28,28,4760,0,1
1539472635365,4210,Visualizar-Processos,200,OK,Thread Group-Testes 1-19,text,true,,418091,295,28,28,4205,0,0
1539472638113,1477,Login-Open,200,OK,Thread Group-Testes 1-27,text,true,,6080,137,28,28,1477,0,2
1539472634845,4817,Visualizar-Processos,200,OK,Thread Group-Testes 1-6,text,true,,418822,295,28,28,4815,0,1
1539472635369,4518,Visualizar-Processos,200,OK,Thread Group-Testes 1-21,text,true,,416303,295,28,28,4515,0,1
1539472637886,2133,Login-Submit,302,Found,Thread Group-Testes 1-25,text,true,,624,450,28,28,2133,0,0
1539472635551,4535,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,28,28,4532,0,2
1539472635481,4620,Visualizar-Processos,200,OK,Thread Group-Testes 1-16,text,true,,416709,295,28,28,4618,0,1
1539472639118,1000,Login-Open,200,OK,Thread Group-Testes 1-28,text,true,,6080,137,28,28,1000,0,1
1539472635624,4863,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,29,29,4861,0,0
1539472635562,5193,Visualizar-Processos,200,OK,Thread Group-Testes 1-13,text,true,,415705,295,29,29,5190,0,1
1539472636308,5299,Visualizar-Processos,200,OK,Thread Group-Testes 1-12,text,true,,417121,295,30,30,5296,0,0
1539472639206,2638,Login-Submit,302,Found,Thread Group-Testes 1-26,text,true,,624,450,30,30,2638,0,1
1539472636808,5042,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,30,30,5039,0,1
1539472636377,5517,Visualizar-Processos,200,OK,Thread Group-Testes 1-9,text,true,,419800,295,30,30,5514,0,1
1539472636100,6013,Visualizar-Processos,200,OK,Thread Group-Testes 1-23,text,true,,420696,295,30,30,6009,0,0
1539472636948,5189,Visualizar-Processos,200,OK,Thread Group-Testes 1-20,text,true,,416419,295,31,31,5186,0,3
1539472637045,5335,Visualizar-Processos,200,OK,Thread Group-Testes 1-10,text,true,,417121,295,31,31,5333,0,1
1539472636630,5947,Visualizar-Processos,200,OK,Thread Group-Testes 1-22,text,true,,417127,295,31,31,5946,0,1
1539472637868,4964,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,31,31,4961,0,1
1539472637825,5044,Visualizar-Processos,200,OK,Thread Group-Testes 1-17,text,true,,420889,295,31,31,5041,0,0
1539472640126,2759,Login-Open,200,OK,Thread Group-Testes 1-29,text,true,,6080,137,31,31,2759,0,0
1539472638289,4784,Visualizar-Processos,200,OK,Thread Group-Testes 1-8,text,true,,416792,295,31,31,4780,0,1
1539472639592,3607,Login-Submit,302,Found,Thread Group-Testes 1-27,text,true,,624,450,32,32,3607,0,0
1539472641091,2126,Login-Open,200,OK,Thread Group-Testes 1-30,text,true,,6080,137,32,32,2126,0,2
1539472638324,4900,Visualizar-Processos,200,OK,Thread Group-Testes 1-7,text,true,,417266,295,32,32,4895,0,1
1539472638347,5006,Visualizar-Processos,200,OK,Thread Group-Testes 1-14,text,true,,417005,295,32,32,5002,0,1
1539472640119,3305,Login-Submit,302,Found,Thread Group-Testes 1-28,text,true,,624,450,32,32,3305,0,0
1539472638431,5089,Visualizar-Processos,200,OK,Thread Group-Testes 1-24,text,true,,417372,295,32,32,5084,0,1
1539472638838,4755,Visualizar-Processos,200,OK,Thread Group-Testes 1-15,text,true,,415719,295,32,32,4752,0,1
1539472639188,4610,Visualizar-Processos,200,OK,Thread Group-Testes 1-11,text,true,,415691,295,32,32,4606,0,1
1539472642117,1697,Login-Open,200,OK,Thread Group-Testes 1-31,text,true,,6080,137,32,32,1697,0,1
1539472639301,5039,Visualizar-Processos,200,OK,Thread Group-Testes 1-18,text,true,,416153,295,33,33,5022,0,1
1539472639578,5845,Visualizar-Processos,200,OK,Thread Group-Testes 1-19,text,true,,418091,295,34,34,5843,0,0
1539472639402,6499,Visualizar-Processos,200,OK,Thread Group-Testes 1-1,text,true,,435013,295,34,34,6496,0,1
1539472639888,6023,Visualizar-Processos,200,OK,Thread Group-Testes 1-21,text,true,,416303,295,34,34,6022,0,1
1539472640021,5942,Visualizar-Processos,200,OK,Thread Group-Testes 1-25,text,true,,417009,295,34,34,5939,0,1
1539472640102,6277,Visualizar-Processos,200,OK,Thread Group-Testes 1-16,text,true,,416709,295,35,35,6275,0,1
1539472640088,6348,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,35,35,6346,0,1
1539472643126,3328,Login-Open,200,OK,Thread Group-Testes 1-32,text,true,,6080,137,35,35,3328,0,1
1539472639664,6810,Visualizar-Processos,200,OK,Thread Group-Testes 1-6,text,true,,418822,295,35,35,6807,0,0
1539472642888,3717,Login-Submit,302,Found,Thread Group-Testes 1-29,text,true,,623,449,35,35,3717,0,1
1539472640488,6153,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,35,35,6150,0,1
1539472640756,5899,Visualizar-Processos,200,OK,Thread Group-Testes 1-13,text,true,,415705,295,35,35,5896,0,0
1539472641608,5183,Visualizar-Processos,200,OK,Thread Group-Testes 1-12,text,true,,417121,295,35,35,5180,0,1
1539472641852,5192,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,35,35,5189,0,1
1539472643218,3876,Login-Submit,302,Found,Thread Group-Testes 1-30,text,true,,624,450,35,35,3876,0,0
1539472641895,5203,Visualizar-Processos,200,OK,Thread Group-Testes 1-9,text,true,,419800,295,35,35,5199,0,1
1539472641845,5634,Visualizar-Processos,200,OK,Thread Group-Testes 1-26,text,true,,425903,295,36,36,5632,0,1
1539472642139,5347,Visualizar-Processos,200,OK,Thread Group-Testes 1-20,text,true,,416419,295,36,36,5343,0,1
1539472644128,3368,Login-Open,200,OK,Thread Group-Testes 1-33,text,true,,6080,137,36,36,3368,0,1
