timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539473396635,106,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,106,0,43
1539473397566,33,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,32,0,1
1539473397602,612,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,2,2,612,0,0
1539473398560,46,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,46,0,1
1539473399553,35,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,34,0,1
1539473398610,1312,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,4,4,1312,0,0
1539473399591,586,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,4,4,586,0,0
1539473400550,28,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,28,0,2
1539473398219,3199,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,5,5,3197,0,0
1539473401553,35,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,35,0,1
1539473400584,1329,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,6,6,1329,0,0
1539473402563,37,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,36,0,1
1539473399925,2976,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,7,7,2973,0,0
1539473401591,1332,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,7,7,1332,0,0
1539473396753,6337,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,7,7,6337,0,0
1539473403093,3,Visualizar-Processos,502,Bad Gateway,Thread Group-Testes 1-1,text,false,,330,295,7,7,3,0,1
1539473400182,3017,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,7,7,3013,0,0
1539473403564,24,Login-Open,200,OK,Thread Group-Testes 1-8,text,true,,6080,137,8,8,23,0,1
1539473402603,1360,Login-Submit,302,Found,Thread Group-Testes 1-7,text,true,,623,449,8,8,1360,0,0
1539473404563,29,Login-Open,200,OK,Thread Group-Testes 1-9,text,true,,6080,137,9,9,28,0,1
1539473401421,3189,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,9,9,3187,0,1
1539473403589,1329,Login-Submit,302,Found,Thread Group-Testes 1-8,text,true,,623,449,9,9,1329,0,0
1539473404593,593,Login-Submit,302,Found,Thread Group-Testes 1-9,text,true,,624,450,9,9,593,0,0
1539473401916,3273,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,9,9,3269,0,0
1539473405550,32,Login-Open,200,OK,Thread Group-Testes 1-10,text,true,,6080,137,10,10,32,0,2
1539473402904,3297,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,10,10,3295,0,0
1539473405584,619,Login-Submit,302,Found,Thread Group-Testes 1-10,text,true,,624,450,10,10,619,0,0
1539473403202,3304,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,10,10,3301,0,1
