timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539477242633,93,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,93,0,39
1539477243556,35,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,35,0,1
1539477243595,739,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,2,2,739,0,0
1539477244556,35,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,35,0,1
1539477244595,590,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,3,3,590,0,0
1539477245573,27,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,27,0,1
1539477245604,591,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,4,4,591,0,0
1539477246558,35,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,35,0,1
1539477246598,577,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,5,5,577,0,0
1539477244338,2992,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,5,5,2989,0,0
1539477247564,22,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,22,0,1
1539477247589,590,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,6,6,590,0,0
1539477245189,3088,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,6,6,3084,0,0
1539477242738,5548,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,6,6,5548,0,0
1539477248555,28,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,28,0,1
1539477248587,592,Login-Submit,302,Found,Thread Group-Testes 1-7,text,true,,623,449,7,7,592,0,0
1539477246198,3176,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,7,7,3173,0,0
1539477249561,23,Login-Open,200,OK,Thread Group-Testes 1-8,text,true,,6080,137,8,8,23,0,1
1539477247178,3045,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,8,8,3043,0,0
1539477249587,731,Login-Submit,302,Found,Thread Group-Testes 1-8,text,true,,623,449,8,8,731,0,0
1539477247333,3028,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,8,8,3026,0,1
