timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539478029153,91,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,91,0,42
1539478030048,37,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,37,0,2
1539478030089,721,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,2,2,721,0,0
1539478031049,42,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,42,0,1
1539478031095,600,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,3,3,600,0,0
1539478032052,35,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,35,0,0
1539478033049,31,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,31,0,2
1539478032090,1345,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,5,5,1345,0,0
1539478030815,3198,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,5,5,3197,0,0
1539478034028,34,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,34,0,1
1539478033083,1341,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,6,6,1341,0,0
1539478034065,586,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,6,6,586,0,0
1539478029255,5552,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,6,6,5552,0,0
1539478031698,3275,Visualizar-Processos,200,OK,Thread Group-Testes 1-3,text,true,,418243,295,6,6,3273,0,0
1539478035049,3,Login-Open,502,Bad Gateway,Thread Group-Testes 1-7,text,false,,330,137,7,7,3,0,1
1539478035053,28,Login-Submit,403,Forbidden,Thread Group-Testes 1-7,text,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[302]]]

/",3123,275,7,7,27,0,0
1539478035083,24,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,24,0,0
1539478036049,30,Login-Open,200,OK,Thread Group-Testes 1-8,text,true,,6080,137,8,8,30,0,2
1539478035111,1362,Login-Submit,302,Found,Thread Group-Testes 1-7,text,true,,623,449,8,8,1362,0,0
1539478033440,3134,Visualizar-Processos,200,OK,Thread Group-Testes 1-4,text,true,,415687,295,8,8,3131,0,0
1539478037051,29,Login-Open,200,OK,Thread Group-Testes 1-9,text,true,,6080,137,9,9,29,0,1
1539478034015,3161,Visualizar-Processos,200,OK,Thread Group-Testes 1-2,text,true,,414993,295,9,9,3157,0,0
1539478036083,1347,Login-Submit,302,Found,Thread Group-Testes 1-8,text,true,,624,450,9,9,1347,0,0
1539478034428,3433,Visualizar-Processos,200,OK,Thread Group-Testes 1-5,text,true,,419208,295,9,9,3431,0,0
