timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1542161173383,104,Login-Open,200,OK,CT002 - Listar-Alunos 2-1,text,true,,6080,137,1,5,104,0,49
1542161173383,104,Login-Open,200,OK,CT003 - Meus-Diarios 3-1,text,true,,6080,137,1,5,104,0,49
1542161173383,104,Login-Open,200,OK,CT005 - Visualizar-Processo 5-1,text,true,,6080,137,1,5,104,0,49
1542161173383,104,Login-Open,200,OK,CT004 - Listar-Processos 4-1,text,true,,6080,137,1,5,104,0,49
1542161173505,575,Login-Submit,302,Found,CT002 - Listar-Alunos 2-1,text,true,,624,450,1,5,575,0,0
1542161173506,574,Login-Submit,302,Found,CT005 - Visualizar-Processo 5-1,text,true,,624,450,1,5,574,0,0
1542161173516,640,Login-Submit,302,Found,CT003 - Meus-Diarios 3-1,text,true,,624,450,1,5,640,0,0
1542161173383,858,Login-Open,200,OK,CT001 - Index 1-1,text,true,,6080,137,1,5,858,0,49
1542161174332,22,Login-Open,200,OK,CT003 - Meus-Diarios 3-2,text,true,,6080,137,2,10,22,0,1
1542161174335,34,Login-Open,200,OK,CT001 - Index 1-2,text,true,,6080,137,2,10,34,0,1
1542161174159,211,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,57553,260,2,10,211,0,0
1542161174334,35,Login-Open,200,OK,CT005 - Visualizar-Processo 5-2,text,true,,6080,137,2,10,35,0,1
1542161174329,47,Login-Open,200,OK,CT004 - Listar-Processos 4-2,text,true,,6080,137,2,10,47,0,1
1542161174349,38,Login-Open,200,OK,CT002 - Listar-Alunos 2-2,text,true,,6080,137,2,10,38,0,1
1542161174357,539,Login-Submit,302,Found,CT003 - Meus-Diarios 3-2,text,true,,623,449,2,10,539,0,0
1542161174372,535,Login-Submit,302,Found,CT001 - Index 1-2,text,true,,624,450,2,10,535,0,0
1542161174373,534,Login-Submit,302,Found,CT005 - Visualizar-Processo 5-2,text,true,,623,449,2,10,534,0,0
1542161174379,551,Login-Submit,302,Found,CT004 - Listar-Processos 4-2,text,true,,624,450,2,10,551,0,0
1542161174899,265,Diarios,200,OK,CT003 - Meus-Diarios 3-2,text,true,,60498,260,2,10,265,0,0
1542161174372,851,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,57553,260,2,10,850,0,0
1542161197963,81,Login-Open,200,OK,CT002 - Listar-Alunos 2-1,text,true,,6080,137,1,5,81,0,41
1542161197963,81,Login-Open,200,OK,CT001 - Index 1-1,text,true,,6080,137,1,5,81,0,41
1542161197963,81,Login-Open,200,OK,CT005 - Visualizar-Processo 5-1,text,true,,6080,137,1,5,81,0,41
1542161197963,88,Login-Open,200,OK,CT003 - Meus-Diarios 3-1,text,true,,6080,137,1,5,88,0,41
1542161197963,81,Login-Open,200,OK,CT004 - Listar-Processos 4-1,text,true,,6080,137,1,5,81,0,41
1542161198066,543,Login-Submit,302,Found,CT001 - Index 1-1,text,true,,624,450,1,5,543,0,0
1542161198066,552,Login-Submit,302,Found,CT005 - Visualizar-Processo 5-1,text,true,,624,450,1,5,552,0,0
