timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1542162484202,101,Login-Open,200,OK,CT003 - Meus-Diarios 3-1,text,true,,6080,137,1,5,100,0,46
1542162484202,101,Login-Open,200,OK,CT002 - Listar-Alunos 2-1,text,true,,6080,137,1,5,100,0,46
1542162484202,101,Login-Open,200,OK,CT001 - Index 1-1,text,true,,6080,137,1,5,100,0,46
1542162484202,101,Login-Open,200,OK,CT005 - Visualizar-Processo 5-1,text,true,,6080,137,1,5,100,0,46
1542162484202,101,Login-Open,200,OK,CT004 - Listar-Processos 4-1,text,true,,6080,137,1,5,100,0,46
1542162484324,535,Login-Submit,302,Found,CT005 - Visualizar-Processo 5-1,text,true,,624,450,1,5,535,0,0
1542162484323,551,Login-Submit,302,Found,CT001 - Index 1-1,text,true,,624,450,1,5,551,0,0
1542162484324,565,Login-Submit,302,Found,CT003 - Meus-Diarios 3-1,text,true,,624,450,1,5,565,0,0
1542162484324,653,Login-Submit,302,Found,CT004 - Listar-Processos 4-1,text,true,,624,450,1,5,653,0,0
1542162484892,266,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,2,10,266,0,0
1542162485148,28,Login-Open,200,OK,CT004 - Listar-Processos 4-2,text,true,,6080,137,2,10,28,0,1
1542162485149,39,Login-Open,200,OK,CT005 - Visualizar-Processo 5-2,text,true,,6080,137,2,10,38,0,1
1542162485148,40,Login-Open,200,OK,CT001 - Index 1-2,text,true,,6080,137,2,10,40,0,1
1542162485151,40,Login-Open,200,OK,CT003 - Meus-Diarios 3-2,text,true,,6080,137,2,10,40,0,1
1542162485151,38,Login-Open,200,OK,CT002 - Listar-Alunos 2-2,text,true,,6080,137,2,10,38,0,1
1542162485160,222,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,2,10,222,0,0
1542162484875,640,Index,200,OK,CT001 - Index 1-1,text,true,,69804,243,2,10,640,0,0
1542162485384,196,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,2,10,196,0,0
1542162485179,546,Login-Submit,302,Found,CT004 - Listar-Processos 4-2,text,true,,623,449,2,10,546,0,0
1542162485191,557,Login-Submit,302,Found,CT005 - Visualizar-Processo 5-2,text,true,,623,449,2,10,557,0,0
1542162485191,557,Login-Submit,302,Found,CT001 - Index 1-2,text,true,,624,450,2,10,557,0,0
1542162485211,544,Login-Submit,302,Found,CT002 - Listar-Alunos 2-2,text,true,,624,450,2,10,544,0,0
1542162485581,189,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,2,10,188,0,0
1542162485193,675,Login-Submit,302,Found,CT003 - Meus-Diarios 3-2,text,true,,624,450,2,10,675,0,0
1542162485772,187,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,2,10,187,0,0
1542162484864,1266,Visualizar-Processo,200,OK,CT005 - Visualizar-Processo 5-1,text,true,,88125,278,2,11,1266,0,0
1542162486132,21,Login-Open,200,OK,CT003 - Meus-Diarios 3-3,text,true,,6080,137,3,15,21,0,1
1542162485961,194,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,3,15,194,0,0
1542162486146,28,Login-Open,200,OK,CT005 - Visualizar-Processo 5-3,text,true,,6080,137,3,15,28,0,1
1542162485871,305,Diarios,200,OK,CT003 - Meus-Diarios 3-2,text,true,,81342,260,3,15,305,0,0
1542162486150,28,Login-Open,200,OK,CT002 - Listar-Alunos 2-3,text,true,,6080,137,3,15,28,0,1
1542162486148,38,Login-Open,200,OK,CT004 - Listar-Processos 4-3,text,true,,6080,137,3,15,38,0,1
1542162486150,44,Login-Open,200,OK,CT001 - Index 1-3,text,true,,6080,137,3,15,44,0,25
1542162485517,689,Index,200,OK,CT001 - Index 1-1,text,true,,69804,243,3,15,688,0,0
1542162486157,185,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,3,15,184,0,0
1542162486177,229,Diarios,200,OK,CT003 - Meus-Diarios 3-2,text,true,,81342,260,3,15,229,0,0
