timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1542161455380,65,Login-Open,502,Bad Gateway,CT005 - Visualizar-Processo 5-1,text,false,,330,137,1,5,65,0,48
1542161455380,95,Login-Open,200,OK,CT001 - Index 1-1,text,true,,6080,137,1,5,94,0,48
1542161455380,97,Login-Open,200,OK,CT002 - Listar-Alunos 2-1,text,true,,6080,137,1,5,97,0,48
1542161455380,106,Login-Open,200,OK,CT004 - Listar-Processos 4-1,text,true,,6080,137,1,5,106,0,48
1542161455380,107,Login-Open,200,OK,CT003 - Meus-Diarios 3-1,text,true,,6080,137,1,5,107,0,48
1542161455490,538,Login-Submit,302,Found,CT004 - Listar-Processos 4-1,text,true,,624,450,1,5,538,0,0
1542161455489,550,Login-Submit,302,Found,CT001 - Index 1-1,text,true,,624,450,1,5,550,0,0
1542161455489,551,Login-Submit,302,Found,CT002 - Listar-Alunos 2-1,text,true,,624,450,1,5,551,0,0
1542161455490,560,Login-Submit,302,Found,CT003 - Meus-Diarios 3-1,text,true,,624,450,1,5,560,0,0
1542161455452,624,Login-Submit,403,Forbidden,CT005 - Visualizar-Processo 5-1,text,false,"Test failed: code expected to equal /

****** received  : [[[403]]]

****** comparison: [[[302]]]

/",3123,276,1,5,624,0,0
1542161456077,45,Login-Open,200,OK,CT005 - Visualizar-Processo 5-1,text,true,,6080,137,1,5,45,0,0
1542161456311,45,Login-Open,200,OK,CT001 - Index 1-2,text,true,,6080,137,2,10,45,0,1
1542161456330,30,Login-Open,200,OK,CT004 - Listar-Processos 4-2,text,true,,6080,137,2,10,30,0,1
1542161456330,41,Login-Open,200,OK,CT003 - Meus-Diarios 3-2,text,true,,6080,137,2,10,41,0,1
1542161456330,41,Login-Open,200,OK,CT005 - Visualizar-Processo 5-2,text,true,,6080,137,2,10,41,0,1
1542161456333,46,Login-Open,200,OK,CT002 - Listar-Alunos 2-2,text,true,,6080,137,2,10,46,0,2
1542161456053,348,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,82384,260,2,10,347,0,0
1542161456403,272,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,82384,260,2,10,272,0,0
1542161456360,554,Login-Submit,302,Found,CT001 - Index 1-2,text,true,,623,449,2,10,554,0,0
1542161456373,545,Login-Submit,302,Found,CT003 - Meus-Diarios 3-2,text,true,,624,450,2,10,545,0,0
1542161456375,546,Login-Submit,302,Found,CT005 - Visualizar-Processo 5-2,text,true,,624,450,2,10,546,0,0
1542161456363,567,Login-Submit,302,Found,CT004 - Listar-Processos 4-2,text,true,,623,449,2,10,567,0,0
1542161456677,292,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,82384,260,2,10,291,0,0
1542161456920,314,Diarios,200,OK,CT003 - Meus-Diarios 3-2,text,true,,75712,260,2,10,313,0,0
1542161456043,1215,Index,200,OK,CT001 - Index 1-1,text,true,,71008,243,2,10,1214,0,0
1542161456971,298,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,82384,260,2,10,298,0,0
1542161456044,1268,Visualizar-Alunos,200,OK,CT002 - Listar-Alunos 2-1,text,true,,86797,259,2,10,1267,0,0
