timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1542161969048,111,Login-Open,200,OK,CT003 - Meus-Diarios 3-1,text,true,,6080,137,1,5,110,0,49
1542161969048,111,Login-Open,200,OK,CT005 - Visualizar-Processo 5-1,text,true,,6080,137,1,5,110,0,49
1542161969048,111,Login-Open,200,OK,CT004 - Listar-Processos 4-1,text,true,,6080,137,1,5,110,0,49
1542161969048,111,Login-Open,200,OK,CT002 - Listar-Alunos 2-1,text,true,,6080,137,1,5,110,0,49
1542161969048,111,Login-Open,200,OK,CT001 - Index 1-1,text,true,,6080,137,1,5,110,0,49
1542161969177,516,Login-Submit,302,Found,CT004 - Listar-Processos 4-1,text,true,,624,450,1,5,516,0,0
1542161969177,566,Login-Submit,302,Found,CT003 - Meus-Diarios 3-1,text,true,,624,450,1,5,566,0,0
1542161969187,581,Login-Submit,302,Found,CT001 - Index 1-1,text,true,,624,450,1,5,581,0,0
1542161969746,264,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,2,10,263,0,0
1542161969993,27,Login-Open,200,OK,CT002 - Listar-Alunos 2-2,text,true,,6080,137,2,10,27,0,2
1542161970006,26,Login-Open,200,OK,CT005 - Visualizar-Processo 5-2,text,true,,6080,137,2,10,26,0,0
1542161969995,42,Login-Open,200,OK,CT001 - Index 1-2,text,true,,6080,137,2,10,42,0,1
1542161970003,40,Login-Open,200,OK,CT004 - Listar-Processos 4-2,text,true,,6080,137,2,10,40,0,1
1542161970004,46,Login-Open,200,OK,CT003 - Meus-Diarios 3-2,text,true,,6080,137,2,10,46,0,1
1542161970014,205,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,2,10,205,0,0
1542161970221,205,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,2,10,205,0,0
1542161969177,1320,Login-Submit,302,Found,CT005 - Visualizar-Processo 5-1,text,true,,624,450,2,10,1320,0,0
1542161970024,570,Login-Submit,302,Found,CT002 - Listar-Alunos 2-2,text,true,,624,450,2,10,570,0,0
1542161970046,548,Login-Submit,302,Found,CT004 - Listar-Processos 4-2,text,true,,623,449,2,10,548,0,0
1542161970035,564,Login-Submit,302,Found,CT005 - Visualizar-Processo 5-2,text,true,,624,450,2,10,564,0,0
1542161970040,565,Login-Submit,302,Found,CT001 - Index 1-2,text,true,,623,449,2,10,565,0,0
1542161970429,202,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,2,10,202,0,0
1542161970633,181,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,2,10,180,0,0
1542161970816,182,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,64056,260,2,13,182,0,0
