timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1542162741624,100,Login-Open,200,OK,CT005 - Visualizar-Processo 5-1,text,true,,6080,137,1,5,99,0,50
1542162741624,100,Login-Open,200,OK,CT002 - Listar-Alunos 2-1,text,true,,6080,137,1,5,99,0,50
1542162741624,100,Login-Open,200,OK,CT003 - Meus-Diarios 3-1,text,true,,6080,137,1,5,99,0,50
1542162741624,104,Login-Open,200,OK,CT004 - Listar-Processos 4-1,text,true,,6080,137,1,5,104,0,50
1542162741740,553,Login-Submit,302,Found,CT004 - Listar-Processos 4-1,text,true,,624,450,1,5,553,0,0
1542162741740,637,Login-Submit,302,Found,CT003 - Meus-Diarios 3-1,text,true,,624,450,1,5,637,0,0
1542162741624,805,Login-Open,200,OK,CT001 - Index 1-1,text,true,,6080,137,1,5,805,0,50
1542162742382,205,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,57553,260,2,10,205,0,0
1542162742577,24,Login-Open,200,OK,CT001 - Index 1-2,text,true,,6080,137,2,10,24,0,1
1542162742568,36,Login-Open,200,OK,CT003 - Meus-Diarios 3-2,text,true,,6080,137,2,10,36,0,1
1542162742588,25,Login-Open,200,OK,CT005 - Visualizar-Processo 5-2,text,true,,6080,137,2,10,25,0,1
1542162742584,41,Login-Open,200,OK,CT002 - Listar-Alunos 2-2,text,true,,6080,137,2,10,41,0,1
1542162742576,39,Login-Open,200,OK,CT004 - Listar-Processos 4-2,text,true,,6080,137,2,10,39,0,1
1542162742589,98,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,57553,260,2,10,98,0,0
1542162742689,90,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,57553,260,2,10,90,0,0
1542162742781,101,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,57553,260,2,10,101,0,0
1542162742884,110,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,57553,260,2,10,110,0,0
1542162741740,1323,Login-Submit,302,Found,CT002 - Listar-Alunos 2-1,text,true,,624,450,2,10,1323,0,0
1542162742998,110,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,57553,260,2,10,110,0,0
1542162742603,554,Login-Submit,302,Found,CT001 - Index 1-2,text,true,,623,449,2,10,554,0,0
1542162742606,563,Login-Submit,302,Found,CT003 - Meus-Diarios 3-2,text,true,,624,450,2,10,563,0,0
1542162742626,545,Login-Submit,302,Found,CT002 - Listar-Alunos 2-2,text,true,,624,450,2,10,545,0,0
1542162742617,562,Login-Submit,302,Found,CT005 - Visualizar-Processo 5-2,text,true,,624,450,2,10,562,0,0
1542162742629,553,Login-Submit,302,Found,CT004 - Listar-Processos 4-2,text,true,,623,449,2,10,553,0,0
1542162743110,103,Diarios,200,OK,CT003 - Meus-Diarios 3-1,text,true,,57553,260,2,10,103,0,0
