timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539450922070,99,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,99,0,42
1539450923013,375,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,375,0,2
1539450924013,37,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,37,0,2
1539450925013,43,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,43,0,2
1539450923391,1979,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,4,4,1979,0,0
1539450926011,32,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,32,0,1
1539450924054,2266,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,5,5,2266,0,0
1539450925374,1232,Visualizar-Processo,200,OK,Thread Group-Testes 1-2,text,true,,88125,278,5,5,1231,0,1
1539450926047,721,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,5,5,721,0,0
1539450927012,35,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,35,0,2
1539450925059,2389,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,6,6,2389,0,0
1539450926323,1213,Visualizar-Processo,200,OK,Thread Group-Testes 1-3,text,true,,91375,278,6,6,1212,0,1
1539450922180,5569,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,6,6,5569,0,0
1539450926609,1173,Visualizar-Processo,200,OK,Thread Group-Testes 1-2,text,true,,88125,278,6,6,1173,0,0
1539450927050,741,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,6,6,741,0,0
1539450928014,30,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,30,0,2
1539450926771,1572,Visualizar-Processo,200,OK,Thread Group-Testes 1-5,text,true,,92340,278,7,7,1571,0,0
1539450927539,1151,Visualizar-Processo,200,OK,Thread Group-Testes 1-3,text,true,,91375,278,7,7,1151,0,0
1539450927452,1281,Visualizar-Processo,200,OK,Thread Group-Testes 1-4,text,true,,88819,278,7,7,1281,0,1
1539450929014,4,Login-Open,502,Bad Gateway,Thread Group-Testes 1-8,text,false,,330,137,8,8,4,0,1
