timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539456232373,90,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,90,0,44
1539456233308,39,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,39,0,2
1539456234305,39,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,38,0,1
1539456234347,596,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,3,3,596,0,0
1539456233352,1891,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,3,3,1891,0,0
1539456235305,37,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,37,0,1
1539456234946,1159,Visualizar-Processo,200,OK,Thread Group-Testes 1-3,text,true,,91375,278,4,4,1158,0,0
1539456236306,34,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,34,0,1
1539456235246,1104,Visualizar-Processo,200,OK,Thread Group-Testes 1-2,text,true,,88125,278,5,5,1103,0,0
1539456236344,615,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,5,5,615,0,0
1539456236108,1249,Visualizar-Processo,200,OK,Thread Group-Testes 1-3,text,true,,91375,278,6,6,1249,0,0
1539456235345,2220,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,6,6,2220,0,0
1539456237306,335,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,335,0,1
1539456236353,1477,Visualizar-Processo,200,OK,Thread Group-Testes 1-2,text,true,,88125,278,6,6,1477,0,1
1539456232474,5564,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,6,6,5564,0,0
1539456236964,1204,Visualizar-Processo,200,OK,Thread Group-Testes 1-5,text,true,,92340,278,6,6,1203,0,0
1539456238305,33,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,33,0,2
1539456237361,1119,Visualizar-Processo,200,OK,Thread Group-Testes 1-3,text,true,,91375,278,7,7,1118,0,1
