timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539455452075,103,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,103,0,52
1539455452196,563,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,1,1,563,0,0
1539455453018,34,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,34,0,1
1539455453985,35,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,35,0,1
1539455452761,1316,Visualizar-Processo,200,OK,Thread Group-Testes 1-1,text,true,,107801,278,3,3,1315,0,0
1539455454023,710,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,3,3,710,0,0
1539455454973,39,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,39,0,1
1539455453057,1992,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,4,4,1992,0,0
1539455454080,1586,Visualizar-Processo,200,OK,Thread Group-Testes 1-1,text,true,,107801,278,4,4,1585,0,0
1539455454737,1157,Visualizar-Processo,200,OK,Thread Group-Testes 1-3,text,true,,91375,278,4,4,1156,0,0
1539455455975,43,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,43,0,1
1539455455016,1331,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,5,5,1331,0,0
1539455455053,1454,Visualizar-Processo,200,OK,Thread Group-Testes 1-2,text,true,,88125,278,5,5,1454,0,1
1539455455668,1180,Visualizar-Processo,200,OK,Thread Group-Testes 1-1,text,true,,107801,278,5,5,1179,0,1
1539455456977,35,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,35,0,0
1539455455896,1165,Visualizar-Processo,200,OK,Thread Group-Testes 1-3,text,true,,91375,278,6,6,1165,0,0
1539455456509,1201,Visualizar-Processo,200,OK,Thread Group-Testes 1-2,text,true,,88125,278,6,6,1201,0,0
1539455456350,1639,Visualizar-Processo,200,OK,Thread Group-Testes 1-4,text,true,,88819,278,7,7,1638,0,0
1539455457984,43,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,43,0,1
1539455456851,1337,Visualizar-Processo,200,OK,Thread Group-Testes 1-1,text,true,,107801,278,7,7,1336,0,0
1539455457064,1297,Visualizar-Processo,200,OK,Thread Group-Testes 1-3,text,true,,91375,278,7,7,1297,0,1
1539455457015,1366,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,7,7,1366,0,0
1539455456023,2435,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,7,7,2435,0,0
1539455458030,626,Login-Submit,302,Found,Thread Group-Testes 1-7,text,true,,623,449,7,7,626,0,0
1539455457713,1300,Visualizar-Processo,200,OK,Thread Group-Testes 1-2,text,true,,88125,278,8,8,1300,0,1
1539455458988,34,Login-Open,200,OK,Thread Group-Testes 1-8,text,true,,6080,137,8,8,34,0,1
1539455457991,1296,Visualizar-Processo,200,OK,Thread Group-Testes 1-4,text,true,,88819,278,8,8,1295,0,2
1539455458190,1289,Visualizar-Processo,200,OK,Thread Group-Testes 1-1,text,true,,107801,278,8,8,1289,0,0
1539455458363,1196,Visualizar-Processo,200,OK,Thread Group-Testes 1-3,text,true,,91375,278,8,8,1195,0,0
1539455458461,1349,Visualizar-Processo,200,OK,Thread Group-Testes 1-5,text,true,,92340,278,8,8,1349,0,0
1539455458384,1624,Visualizar-Processo,200,OK,Thread Group-Testes 1-6,text,true,,91610,278,9,9,1623,0,0
1539455459015,1267,Visualizar-Processo,200,OK,Thread Group-Testes 1-2,text,true,,88125,278,9,9,1266,0,0
1539455458658,1781,Visualizar-Processo,200,OK,Thread Group-Testes 1-7,text,true,,89113,278,9,9,1780,0,0
1539455459989,470,Login-Open,200,OK,Thread Group-Testes 1-9,text,true,,6080,137,9,9,469,0,1
1539455459288,1345,Visualizar-Processo,200,OK,Thread Group-Testes 1-4,text,true,,88819,278,9,9,1344,0,0
1539455460636,1,Visualizar-Processo,502,Bad Gateway,Thread Group-Testes 1-4,text,false,,330,278,9,9,1,0,0
1539455459481,1291,Visualizar-Processo,200,OK,Thread Group-Testes 1-1,text,true,,107801,278,9,9,1290,0,0
1539455459561,1226,Visualizar-Processo,200,OK,Thread Group-Testes 1-3,text,true,,91375,278,9,9,1226,0,0
1539455460973,38,Login-Open,200,OK,Thread Group-Testes 1-10,text,true,,6080,137,10,10,38,0,1
1539455459811,1302,Visualizar-Processo,200,OK,Thread Group-Testes 1-5,text,true,,92340,278,10,10,1302,0,0
1539455460461,754,Login-Submit,302,Found,Thread Group-Testes 1-9,text,true,,624,450,10,10,754,0,0
1539455460012,1382,Visualizar-Processo,200,OK,Thread Group-Testes 1-6,text,true,,91610,278,10,10,1382,0,1
1539455460284,1279,Visualizar-Processo,200,OK,Thread Group-Testes 1-2,text,true,,88125,278,10,10,1278,0,1
1539455460441,1348,Visualizar-Processo,200,OK,Thread Group-Testes 1-7,text,true,,89113,278,10,10,1348,0,1
1539455460638,1258,Visualizar-Processo,200,OK,Thread Group-Testes 1-4,text,true,,88819,278,10,10,1257,0,0
1539455462015,38,Login-Open,200,OK,Thread Group-Testes 1-11,text,true,,6080,137,11,11,37,0,1
1539455460773,1311,Visualizar-Processo,200,OK,Thread Group-Testes 1-1,text,true,,107801,278,11,11,1310,0,2
1539455459024,3150,Login-Submit,302,Found,Thread Group-Testes 1-8,text,true,,623,449,11,11,3150,0,0
1539455460789,1643,Visualizar-Processo,200,OK,Thread Group-Testes 1-3,text,true,,91375,278,11,11,1643,0,0
1539455461114,1344,Visualizar-Processo,200,OK,Thread Group-Testes 1-5,text,true,,92340,278,11,11,1344,0,1
