timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539285017385,91,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,91,0,42
1539285018256,27,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,27,0,1
1539285018287,574,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,2,2,574,0,0
1539285019257,46,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,46,0,1
1539285018865,547,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,3,3,547,0,0
1539285019414,536,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,3,3,536,0,0
1539285020249,28,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,28,0,1
1539285019952,531,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,4,4,531,0,0
1539285020486,489,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,4,4,489,0,1
1539285021256,39,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,39,0,1
1539285019306,2204,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,5,5,2204,0,0
1539285020976,561,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,5,5,561,0,0
1539285021538,511,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,5,5,510,0,0
1539285021513,724,Index,200,OK,Thread Group-Testes 1-3,text,true,,69075,243,5,5,723,0,1
1539285022256,28,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,28,0,1
1539285022050,510,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,6,6,509,0,0
1539285020281,2329,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,6,6,2329,0,0
1539285022287,587,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,6,6,587,0,0
1539285022239,659,Index,200,OK,Thread Group-Testes 1-3,text,true,,69075,243,6,6,659,0,0
1539285022562,549,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,6,6,549,0,1
1539285017486,5693,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,6,6,5693,0,0
1539285023257,39,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,39,0,0
1539285022614,711,Index,200,OK,Thread Group-Testes 1-4,text,true,,71109,243,7,7,711,0,1
1539285023112,601,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,7,7,601,0,0
1539285022901,972,Index,200,OK,Thread Group-Testes 1-3,text,true,,69075,243,7,7,972,0,0
