timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539289572329,98,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,97,0,46
1539289573231,33,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,33,0,1
1539289574235,30,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,30,0,1
1539289575236,35,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,35,0,2
1539289573269,2099,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,4,4,2099,0,0
1539289575371,647,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,4,4,647,0,1
1539289576230,35,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,35,0,1
1539289574268,2225,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,5,5,2225,0,0
1539289576020,513,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,5,5,513,0,0
1539289576268,602,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,5,5,602,0,0
1539289576535,518,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,5,5,518,0,0
1539289576497,764,Index,200,OK,Thread Group-Testes 1-3,text,true,,69075,243,6,6,764,0,1
1539289577233,34,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,34,0,2
1539289575275,2298,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,6,6,2298,0,0
1539289577055,553,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,6,6,553,0,0
1539289577270,603,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,6,6,603,0,0
1539289577263,684,Index,200,OK,Thread Group-Testes 1-3,text,true,,69075,243,6,6,684,0,0
1539289576873,1107,Index,200,OK,Thread Group-Testes 1-5,text,true,,72408,243,6,6,1107,0,0
1539289572438,5563,Login-Submit,302,Found,Thread Group-Testes 1-1,text,true,,624,450,6,6,5563,0,0
1539289577610,512,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,6,6,512,0,1
1539289577577,663,Index,200,OK,Thread Group-Testes 1-4,text,true,,71109,243,7,7,663,0,1
1539289578229,34,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,34,0,1
1539289578125,527,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,7,7,526,0,0
1539289577983,726,Index,200,OK,Thread Group-Testes 1-5,text,true,,72408,243,7,7,726,0,0
1539289577950,937,Index,200,OK,Thread Group-Testes 1-3,text,true,,69075,243,7,7,936,0,0
1539289578242,658,Index,200,OK,Thread Group-Testes 1-4,text,true,,71109,243,7,7,658,0,0
1539289578005,922,Index,200,OK,Thread Group-Testes 1-1,text,true,,81969,243,7,7,922,0,2
1539289578266,735,Login-Submit,302,Found,Thread Group-Testes 1-7,text,true,,623,449,7,7,735,0,0
1539289578654,582,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,8,8,581,0,0
1539289579233,27,Login-Open,200,OK,Thread Group-Testes 1-8,text,true,,6080,137,8,8,27,0,1
1539289577877,1468,Index,200,OK,Thread Group-Testes 1-6,text,true,,76108,243,8,8,1468,0,0
1539289578711,764,Index,200,OK,Thread Group-Testes 1-5,text,true,,72408,243,8,8,763,0,1
1539289578902,682,Index,200,OK,Thread Group-Testes 1-4,text,true,,71109,243,8,8,682,0,0
1539289578889,730,Index,200,OK,Thread Group-Testes 1-3,text,true,,69075,243,8,8,730,0,0
1539289579239,579,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,8,8,578,0,0
1539289579821,2,Index,502,Bad Gateway,Thread Group-Testes 1-2,text,false,,330,243,8,8,2,0,0
1539289578929,951,Index,200,OK,Thread Group-Testes 1-1,text,true,,81969,243,8,8,951,0,0
1539289580230,27,Login-Open,200,OK,Thread Group-Testes 1-9,text,true,,6080,137,9,9,27,0,1
1539289579476,785,Index,200,OK,Thread Group-Testes 1-5,text,true,,72408,243,9,9,784,0,0
1539289579586,695,Index,200,OK,Thread Group-Testes 1-4,text,true,,71109,243,9,9,695,0,1
1539289579622,710,Index,200,OK,Thread Group-Testes 1-3,text,true,,69075,243,9,9,709,0,0
1539289579347,1038,Index,200,OK,Thread Group-Testes 1-6,text,true,,76108,243,9,9,1037,0,0
1539289579823,589,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,9,9,589,0,0
1539289579263,1339,Login-Submit,302,Found,Thread Group-Testes 1-8,text,true,,623,449,9,9,1339,0,0
1539289579004,1659,Index,200,OK,Thread Group-Testes 1-7,text,true,,70604,243,9,9,1659,0,0
