timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1539285768930,136,Login-Open,200,OK,Thread Group-Testes 1-1,text,true,,6080,137,1,1,136,0,87
1539285769872,38,Login-Open,200,OK,Thread Group-Testes 1-2,text,true,,6080,137,2,2,38,0,1
1539285769913,583,Login-Submit,302,Found,Thread Group-Testes 1-2,text,true,,624,450,2,2,583,0,0
1539285770864,32,Login-Open,200,OK,Thread Group-Testes 1-3,text,true,,6080,137,3,3,32,0,1
1539285770500,533,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,3,3,533,0,0
1539285771036,503,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,3,3,503,0,0
1539285771871,34,Login-Open,200,OK,Thread Group-Testes 1-4,text,true,,6080,137,4,4,33,0,1
1539285771541,488,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,4,4,487,0,0
1539285770900,1341,Login-Submit,302,Found,Thread Group-Testes 1-3,text,true,,624,450,4,4,1341,0,0
1539285771908,582,Login-Submit,302,Found,Thread Group-Testes 1-4,text,true,,624,450,4,4,582,0,0
1539285772030,544,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,4,4,544,0,1
1539285772870,32,Login-Open,200,OK,Thread Group-Testes 1-5,text,true,,6080,137,5,5,32,0,2
1539285772244,687,Index,200,OK,Thread Group-Testes 1-3,text,true,,69075,243,5,5,687,0,0
1539285772576,500,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,5,5,499,0,0
1539285772493,662,Index,200,OK,Thread Group-Testes 1-4,text,true,,71109,243,5,5,662,0,0
1539285773078,492,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,5,5,492,0,0
1539285772933,682,Index,200,OK,Thread Group-Testes 1-3,text,true,,69075,243,5,5,682,0,1
1539285773157,593,Index,200,OK,Thread Group-Testes 1-4,text,true,,71109,243,5,5,593,0,0
1539285773878,33,Login-Open,200,OK,Thread Group-Testes 1-6,text,true,,6080,137,6,6,33,0,1
1539285773573,579,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,6,6,579,0,0
1539285773752,642,Index,200,OK,Thread Group-Testes 1-4,text,true,,71109,243,6,6,642,0,0
1539285773915,603,Login-Submit,302,Found,Thread Group-Testes 1-6,text,true,,624,450,6,6,603,0,0
1539285773616,965,Index,200,OK,Thread Group-Testes 1-3,text,true,,69075,243,6,6,965,0,0
1539285774154,547,Index,200,OK,Thread Group-Testes 1-2,text,true,,70386,243,6,6,547,0,0
1539285772906,1973,Login-Submit,302,Found,Thread Group-Testes 1-5,text,true,,624,450,7,7,1973,0,0
1539285774872,22,Login-Open,200,OK,Thread Group-Testes 1-7,text,true,,6080,137,7,7,22,0,1
